nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure
      2887, 2.948383737E-02, 1.248442201E-01, 8.979097013E-02, 9.569908674E+04
      2888, 2.939884274E-02, 1.248738831E-01, 8.986134642E-02, 9.532470970E+04
      2889, 2.925872916E-02, 1.249154368E-01, 8.991810447E-02, 9.453403757E+04
      2890, 2.956136039E-02, 1.248052669E-01, 8.963080363E-02, 9.615097094E+04
      2891, 2.954530293E-02, 1.248139218E-01, 8.966870988E-02, 9.611311996E+04
      2892, 2.951781313E-02, 1.248268028E-01, 8.971798830E-02, 9.601728126E+04
      2893, 2.947026979E-02, 1.248460655E-01, 8.977889403E-02, 9.579916829E+04
      2894, 2.938852373E-02, 1.248745240E-01, 8.984600899E-02, 9.539659710E+04
      2895, 2.925355835E-02, 1.249144428E-01, 8.989980953E-02, 9.451382527E+04
      2896, 2.954797680E-02, 1.248081065E-01, 8.962711283E-02, 9.618912633E+04
      2897, 2.953266326E-02, 1.248164073E-01, 8.966364136E-02, 9.616037998E+04
      2898, 2.950623294E-02, 1.248288126E-01, 8.971118738E-02, 9.608707936E+04
      2899, 2.946024820E-02, 1.248474286E-01, 8.976997409E-02, 9.587664281E+04
      2900, 2.938090164E-02, 1.248749973E-01, 8.983468008E-02, 9.545614821E+04
      2901, 2.924973895E-02, 1.249137085E-01, 8.988629605E-02, 9.449809986E+04
      2902, 2.953822249E-02, 1.248101760E-01, 8.962442289E-02, 9.620800131E+04
      2903, 2.952345113E-02, 1.248182188E-01, 8.965994728E-02, 9.619409712E+04
      2904, 2.949779298E-02, 1.248302773E-01, 8.970623068E-02, 9.612147196E+04
      2905, 2.945294419E-02, 1.248484221E-01, 8.976347299E-02, 9.592593011E+04
      2906, 2.937534645E-02, 1.248753423E-01, 8.982642324E-02, 9.550943546E+04
      2907, 2.924695526E-02, 1.249131733E-01, 8.987644701E-02, 9.449025924E+04
      2908, 2.953123399E-02, 1.248116588E-01, 8.962249568E-02, 9.623796928E+04
      2909, 2.951685107E-02, 1.248195167E-01, 8.965730065E-02, 9.620812249E+04
      2910, 2.949174614E-02, 1.248313268E-01, 8.970267944E-02, 9.613594892E+04
      2911, 2.944771118E-02, 1.248491339E-01, 8.975881524E-02, 9.594574851E+04
      2912, 2.937136639E-02, 1.248755895E-01, 8.982050757E-02, 9.553899554E+04
      2913, 2.924496086E-02, 1.249127899E-01, 8.986939058E-02, 9.448605500E+04
      2914, 2.952633893E-02, 1.248126952E-01, 8.962114616E-02, 9.621552776E+04
      2915, 2.951222887E-02, 1.248204269E-01, 8.965544687E-02, 9.620366169E+04
      2916, 2.948751097E-02, 1.248320613E-01, 8.970019230E-02, 9.614019995E+04
      2917, 2.944404738E-02, 1.248496376E-01, 8.975555242E-02, 9.593214253E+04
      2918, 2.936857941E-02, 1.248757649E-01, 8.981636408E-02, 9.551413797E+04
      2919, 2.924356415E-02, 1.249125221E-01, 8.986444833E-02, 9.446839862E+04
      2920,-1.016635582E-02, 1.089248817E-01, 8.184524410E-03, 9.139727337E+04
      2921,-9.367487162E-03, 1.089122744E-01, 7.667973074E-03, 9.179911510E+04
      2922,-9.196847369E-03, 1.089822274E-01, 7.922901740E-03, 9.193581885E+04
      2923,-9.995425493E-03, 1.089976583E-01, 8.423866299E-03, 9.151949169E+04
      2924,-1.039922194E-02, 1.088320795E-01, 7.860486380E-03, 9.119663878E+04
      2925,-9.596408203E-03, 1.088180594E-01, 7.324104236E-03, 9.160333604E+04
      2926,-1.071490214E-02, 1.087092481E-01, 7.422161623E-03, 9.091032265E+04
      2927,-9.901437493E-03, 1.086912279E-01, 6.859368749E-03, 9.132402009E+04
      2928,-1.114175433E-02, 1.085431597E-01, 6.829473577E-03, 9.050405902E+04
      2929,-1.030537389E-02, 1.085206881E-01, 6.230876599E-03, 9.092679560E+04
      2930,-1.171892956E-02, 1.083185805E-01, 6.028060666E-03, 8.991938818E+04
      2931,-1.083486201E-02, 1.082921218E-01, 5.381645773E-03, 9.035818490E+04
      2932,-1.252730736E-02, 1.080094518E-01, 4.966672520E-03, 8.904878140E+04
      2933,-1.154145964E-02, 1.079773795E-01, 4.260565885E-03, 8.951416816E+04
      2934,-1.363374530E-02, 1.075578849E-01, 3.552067162E-03, 8.802296577E+04
      2935,-1.245746675E-02, 1.075765390E-01, 2.780482184E-03, 8.836538090E+04
      2936,-8.563342988E-03, 1.088586563E-01, 7.161141972E-03, 9.265337291E+04
      2937,-8.395160809E-03, 1.089328236E-01, 7.429149447E-03, 9.278925093E+04
      2938,-8.786185437E-03, 1.087588382E-01, 6.799843298E-03, 9.245934768E+04
      2939,-9.078276302E-03, 1.086258413E-01, 6.311522405E-03, 9.218081554E+04
      2940,-9.457595509E-03, 1.084639360E-01, 5.648230138E-03, 9.178121525E+04
      2941,-9.936340549E-03, 1.082354015E-01, 4.755709672E-03, 9.121041520E+04
      2942,-1.053739391E-02, 1.079175279E-01, 3.581903087E-03, 9.038853084E+04
      2943,-1.125221923E-02, 1.075248629E-01, 2.056602287E-03, 8.934174871E+04
      2944,-7.757624033E-03, 1.088022984E-01, 6.656561546E-03, 9.353564545E+04
      2945,-7.592550028E-03, 1.088713858E-01, 6.938259987E-03, 9.367024971E+04
      2946,-7.973519008E-03, 1.087097910E-01, 6.277229931E-03, 9.334338879E+04
      2947,-8.251465841E-03, 1.085860357E-01, 5.765235104E-03, 9.306420245E+04
      2948,-8.602227048E-03, 1.084178592E-01, 5.074449684E-03, 9.265990150E+04
      2949,-9.024837898E-03, 1.081713583E-01, 4.148591074E-03, 9.208741984E+04
      2950,-9.518875578E-03, 1.078869307E-01, 2.923852776E-03, 9.127572336E+04
      2951,-1.003171465E-02, 1.075444589E-01, 1.357161091E-03, 9.029357656E+04
      2952,-6.951699831E-03, 1.087684223E-01, 6.149051109E-03, 9.445055557E+04
      2953,-6.792169946E-03, 1.088390730E-01, 6.440988730E-03, 9.458081615E+04
      2954,-7.157591480E-03, 1.086741248E-01, 5.756472524E-03, 9.426234530E+04
      2955,-7.417683497E-03, 1.085484256E-01, 5.227180823E-03, 9.398441075E+04
      2956,-7.736555168E-03, 1.083764919E-01, 4.514236768E-03, 9.357453148E+04
      2957,-8.101756462E-03, 1.081429170E-01, 3.557003472E-03, 9.298820815E+04
      2958,-8.478690844E-03, 1.078380680E-01, 2.303632102E-03, 9.217928800E+04
      2959,-8.778804077E-03, 1.075162335E-01, 7.178415676E-04, 9.124658558E+04
      2960,-6.141828909E-03, 1.087036966E-01, 5.650480312E-03, 9.541419604E+04
      2961,-5.989431153E-03, 1.087705093E-01, 5.951253558E-03, 9.553592573E+04
      2962,-6.335734003E-03, 1.086145649E-01, 5.246845434E-03, 9.523436573E+04
      2963,-6.574827943E-03, 1.084815155E-01, 4.706349058E-03, 9.496123976E+04
      2964,-6.857902639E-03, 1.083014032E-01, 3.979052130E-03, 9.454675572E+04
      2965,-7.159137789E-03, 1.080637812E-01, 3.003707871E-03, 9.394375458E+04
      2966,-7.418332054E-03, 1.078099437E-01, 1.720494411E-03, 9.310673758E+04
      2967,-7.499495367E-03, 1.075140883E-01, 1.324987860E-04, 9.219092009E+04
      2968,-5.330348140E-03, 1.086458427E-01, 5.153858031E-03, 9.644534266E+04
      2969,-5.187596454E-03, 1.087136243E-01, 5.458550313E-03, 9.655167361E+04
      2970,-5.508541808E-03, 1.085443032E-01, 4.747915796E-03, 9.628081516E+04
      2971,-5.723403383E-03, 1.084089991E-01, 4.202039691E-03, 9.601975491E+04
      2972,-5.967102897E-03, 1.082365437E-01, 3.467007229E-03, 9.560304954E+04
      2973,-6.202363168E-03, 1.080489193E-01, 2.476005575E-03, 9.496710406E+04
      2974,-6.332369668E-03, 1.077773461E-01, 1.194670586E-03, 9.408355746E+04
      2975,-6.185991318E-03, 1.075090884E-01,-3.714885431E-04, 9.313493381E+04
      2976,-4.515840738E-03, 1.085750284E-01, 4.665094767E-03, 9.757245386E+04
      2977,-4.385466405E-03, 1.086504589E-01, 4.967094495E-03, 9.765238228E+04
      2978,-4.676676486E-03, 1.084883873E-01, 4.258232871E-03, 9.743749667E+04
      2979,-4.864640232E-03, 1.083775494E-01, 3.711673838E-03, 9.720010990E+04
      2980,-5.064554613E-03, 1.082077747E-01, 2.982508332E-03, 9.678449248E+04
      2981,-5.223721594E-03, 1.079832072E-01, 2.009601360E-03, 9.611551364E+04
      2982,-5.220565969E-03, 1.077533919E-01, 7.406763622E-04, 9.514342251E+04
      2983,-4.837657301E-03, 1.075107697E-01,-7.731741862E-04, 9.407528407E+04
      2984,-3.698774997E-03, 1.085063894E-01, 4.183986985E-03, 9.882807611E+04
      2985,-3.582586998E-03, 1.085756100E-01, 4.478511208E-03, 9.886027299E+04
      2986,-3.838232184E-03, 1.084142710E-01, 3.790823651E-03, 9.874774751E+04
      2987,-3.994441963E-03, 1.082913912E-01, 3.263987669E-03, 9.856557723E+04
      2988,-4.145929684E-03, 1.081277923E-01, 2.558057954E-03, 9.818403238E+04
      2989,-4.226364641E-03, 1.079587564E-01, 1.609295901E-03, 9.748668590E+04
      2990,-4.081779454E-03, 1.077555337E-01, 3.880733464E-04, 9.637991616E+04
      2991,-3.453341653E-03, 1.075005055E-01,-1.023943865E-03, 9.518366525E+04
      2992,-2.879171336E-03, 1.084154020E-01, 3.719148325E-03, 1.002623095E+05
      2993,-2.779124349E-03, 1.084799686E-01, 3.994536220E-03, 1.002200728E+05
      2994,-2.995498669E-03, 1.083296322E-01, 3.352000621E-03, 1.002729848E+05
      2995,-3.117892245E-03, 1.082343456E-01, 2.856840563E-03, 1.001963261E+05
      2996,-3.218167060E-03, 1.081172446E-01, 2.192217168E-03, 9.989382000E+04
      2997,-3.215191936E-03, 1.079540437E-01, 1.310403978E-03, 9.920597710E+04
      2998,-2.924370197E-03, 1.077404608E-01, 1.878857892E-04, 9.791961998E+04
      2999,-2.048456001E-03, 1.075493504E-01,-1.079585769E-03, 9.598729381E+04
      3000,-9.146399865E-03, 1.090020670E-01, 7.994013088E-03, 9.198387174E+04
      3001,-9.945543961E-03, 1.090188963E-01, 8.493711952E-03, 9.158194493E+04
      3002,-9.088175607E-03, 1.090249652E-01, 8.076087927E-03, 9.202214593E+04
      3003,-9.887966310E-03, 1.090434110E-01, 8.574333946E-03, 9.162469757E+04
      3004,-9.020998943E-03, 1.090513846E-01, 8.170784130E-03, 9.206992128E+04
      3005,-9.821527884E-03, 1.090716983E-01, 8.667363071E-03, 9.167231948E+04
      3006,-8.943524499E-03, 1.090818544E-01, 8.279999665E-03, 9.212133147E+04
      3007,-9.744895366E-03, 1.091043260E-01, 8.774666274E-03, 9.172467457E+04
      3008,-8.854214546E-03, 1.091169797E-01, 8.405903281E-03, 9.218278149E+04
      3009,-9.656544894E-03, 1.091419428E-01, 8.898377317E-03, 9.178629464E+04
      3010,-8.751316164E-03, 1.091574505E-01, 8.550969228E-03, 9.225497856E+04
      3011,-9.554738181E-03, 1.091852888E-01, 9.040930202E-03, 9.185714152E+04
      3012,-8.632834120E-03, 1.092040521E-01, 8.718012947E-03, 9.233620918E+04
      3013,-9.437496788E-03, 1.092352064E-01, 9.205095201E-03, 9.193587976E+04
      3014,-8.496523837E-03, 1.092576723E-01, 8.910224042E-03, 9.242335790E+04
      3015,-9.302574816E-03, 1.092926518E-01, 9.394017087E-03, 9.202470505E+04
      3016,-8.339941724E-03, 1.093193160E-01, 9.131269764E-03, 9.251836594E+04
      3017,-9.147430493E-03, 1.093587072E-01, 9.611254931E-03, 9.211943355E+04
      3018,-8.160032860E-03, 1.093901239E-01, 9.385148529E-03, 9.261715228E+04
      3019,-8.969197382E-03, 1.094345931E-01, 9.860822406E-03, 9.221732567E+04
      3020,-7.953732250E-03, 1.094713800E-01, 9.676578877E-03, 9.271988487E+04
      3021,-8.764656285E-03, 1.095216801E-01, 1.014722713E-02, 9.232059906E+04
      3022,-7.717487304E-03, 1.095660379E-01, 1.001026772E-02, 9.282469663E+04
      3023,-8.530209352E-03, 1.096215000E-01, 1.047550692E-02, 9.242663014E+04
      3024,-7.447795994E-03, 1.096814580E-01, 1.039027177E-02, 9.292842142E+04
      3025,-8.261858388E-03, 1.097357552E-01, 1.085126018E-02, 9.252806348E+04
      3026,-7.145700121E-03, 1.098139916E-01, 1.082889426E-02, 9.302230471E+04
      3027,-7.961481202E-03, 1.098565696E-01, 1.128790765E-02, 9.262102276E+04
      3028,-6.819610385E-03, 1.099548116E-01, 1.134441615E-02, 9.308711985E+04
      3029,-7.640474787E-03, 1.099938469E-01, 1.180034947E-02, 9.269233746E+04
      3030,-6.449521241E-03, 1.101125164E-01, 1.193266130E-02, 9.313048628E+04
      3031,-7.275061167E-03, 1.101501149E-01, 1.238368118E-02, 9.274404353E+04
      3032,-6.030806346E-03, 1.102916851E-01, 1.260156027E-02, 9.315056016E+04
      3033,-6.860080382E-03, 1.103275801E-01, 1.304613993E-02, 9.277100086E+04
      3034,-5.557288822E-03, 1.104946269E-01, 1.335946953E-02, 9.313916738E+04
      3035,-6.390073452E-03, 1.105285771E-01, 1.379644022E-02, 9.276894188E+04
      3036,-5.026321116E-03, 1.107239671E-01, 1.421737619E-02, 9.309739803E+04
      3037,-5.863098124E-03, 1.107688963E-01, 1.464229458E-02, 9.273988357E+04
      3038,-8.344337013E-03, 1.089529875E-01, 7.501139231E-03, 9.283675033E+04
      3039,-8.285683438E-03, 1.089762577E-01, 7.584218739E-03, 9.287376675E+04
      3040,-8.218017045E-03, 1.090031033E-01, 7.680063310E-03, 9.292294274E+04
      3041,-8.139984330E-03, 1.090340615E-01, 7.790590765E-03, 9.297883161E+04
      3042,-8.050037926E-03, 1.090697460E-01, 7.917991916E-03, 9.304201136E+04
      3043,-7.946414764E-03, 1.091108568E-01, 8.064766230E-03, 9.311622552E+04
      3044,-7.827107463E-03, 1.091581902E-01, 8.233756909E-03, 9.319366173E+04
      3045,-7.689864401E-03, 1.092126480E-01, 8.428186543E-03, 9.327752839E+04
      3046,-7.532318032E-03, 1.092752654E-01, 8.651793198E-03, 9.336702184E+04
      3047,-7.351235037E-03, 1.093471653E-01, 8.908516325E-03, 9.346147000E+04
      3048,-7.143719100E-03, 1.094296932E-01, 9.203244766E-03, 9.355767774E+04
      3049,-6.906001519E-03, 1.095242767E-01, 9.541045838E-03, 9.365305431E+04
      3050,-6.634008010E-03, 1.096324878E-01, 9.927512982E-03, 9.374453298E+04
      3051,-6.328388141E-03, 1.097568121E-01, 1.037270503E-02, 9.382333652E+04
      3052,-5.996908482E-03, 1.099005813E-01, 1.089128606E-02, 9.387188052E+04
      3053,-5.621630043E-03, 1.100486124E-01, 1.148695506E-02, 9.389477104E+04
      3054,-5.198949916E-03, 1.102249118E-01, 1.216330334E-02, 9.388982721E+04
      3055,-4.721886145E-03, 1.104301374E-01, 1.292864119E-02, 9.385478233E+04
      3056,-4.187914498E-03, 1.106624555E-01, 1.379519853E-02, 9.378506931E+04
      3057,-7.541174968E-03, 1.088900472E-01, 7.011524029E-03, 9.371506873E+04
      3058,-7.481892259E-03, 1.089115814E-01, 7.096066427E-03, 9.375270633E+04
      3059,-7.413508399E-03, 1.089364218E-01, 7.193589874E-03, 9.380541043E+04
      3060,-7.334658460E-03, 1.089650649E-01, 7.306043538E-03, 9.386495885E+04
      3061,-7.243781980E-03, 1.089980777E-01, 7.435653609E-03, 9.392858686E+04
      3062,-7.139102171E-03, 1.090361068E-01, 7.584960277E-03, 9.399820256E+04
      3063,-7.018595958E-03, 1.090798878E-01, 7.756852510E-03, 9.407365349E+04
      3064,-6.880038039E-03, 1.091302403E-01, 7.954560456E-03, 9.415421480E+04
      3065,-6.721443996E-03, 1.091923380E-01, 8.180994686E-03, 9.423867106E+04
      3066,-6.539170980E-03, 1.092650190E-01, 8.440639832E-03, 9.432578791E+04
      3067,-6.330408027E-03, 1.093484562E-01, 8.738793743E-03, 9.441237720E+04
      3068,-6.091310116E-03, 1.094440739E-01, 9.080497054E-03, 9.449546834E+04
      3069,-5.817742407E-03, 1.095534488E-01, 9.471352359E-03, 9.457124807E+04
      3070,-5.509525277E-03, 1.096790101E-01, 9.921049897E-03, 9.463091114E+04
      3071,-5.172817545E-03, 1.098239154E-01, 1.044328209E-02, 9.465894087E+04
      3072,-4.793385388E-03, 1.099857167E-01, 1.104088763E-02, 9.465935563E+04
      3073,-4.366586673E-03, 1.101549593E-01, 1.172561281E-02, 9.462672286E+04
      3074,-3.885423986E-03, 1.103467634E-01, 1.250210888E-02, 9.456146581E+04
      3075,-3.347585423E-03, 1.105637209E-01, 1.338168344E-02, 9.446073721E+04
      3076,-6.740392893E-03, 1.088579424E-01, 6.515140253E-03, 9.462351057E+04
      3077,-6.680651583E-03, 1.088797143E-01, 6.600697949E-03, 9.466348702E+04
      3078,-6.611744656E-03, 1.089048266E-01, 6.699382259E-03, 9.471619048E+04
      3079,-6.532298540E-03, 1.089337802E-01, 6.813162550E-03, 9.477672228E+04
      3080,-6.440742572E-03, 1.089671474E-01, 6.944287470E-03, 9.483946549E+04
      3081,-6.335289190E-03, 1.090055808E-01, 7.095322928E-03, 9.490727355E+04
      3082,-6.213902505E-03, 1.090498227E-01, 7.269186225E-03, 9.497957616E+04
      3083,-6.074348889E-03, 1.091007002E-01, 7.469142761E-03, 9.505526648E+04
      3084,-5.914427045E-03, 1.091591737E-01, 7.699147495E-03, 9.513228713E+04
      3085,-5.730501908E-03, 1.092263143E-01, 7.963118831E-03, 9.520907589E+04
      3086,-5.520009087E-03, 1.093033688E-01, 8.266314345E-03, 9.528186766E+04
      3087,-5.279025889E-03, 1.093916597E-01, 8.613807693E-03, 9.534720147E+04
      3088,-5.003387942E-03, 1.094926352E-01, 9.011211796E-03, 9.540104728E+04
      3089,-4.692059927E-03, 1.096082081E-01, 9.467796837E-03, 9.543525146E+04
      3090,-4.349694863E-03, 1.097472119E-01, 9.995293508E-03, 9.543696571E+04
      3091,-3.965696076E-03, 1.099140127E-01, 1.059705026E-02, 9.540877852E+04
      3092,-3.535575029E-03, 1.100936384E-01, 1.128615057E-02, 9.534510049E+04
      3093,-3.050981959E-03, 1.102872616E-01, 1.207023104E-02, 9.524724429E+04
      3094,-2.510074834E-03, 1.105062844E-01, 1.295857693E-02, 9.511463363E+04
      3095,-5.937160656E-03, 1.087879636E-01, 6.026663884E-03, 9.557772586E+04
      3096,-5.876857159E-03, 1.088081010E-01, 6.113666624E-03, 9.562095461E+04
      3097,-5.807405081E-03, 1.088329384E-01, 6.213642334E-03, 9.567318508E+04
      3098,-5.727393071E-03, 1.088625150E-01, 6.328685454E-03, 9.572866302E+04
      3099,-5.635192103E-03, 1.088965967E-01, 6.461251454E-03, 9.578863057E+04
      3100,-5.529004309E-03, 1.089358492E-01, 6.613930320E-03, 9.585223510E+04
      3101,-5.406781441E-03, 1.089810294E-01, 6.789665832E-03, 9.591844688E+04
      3102,-5.266281393E-03, 1.090329851E-01, 6.991758113E-03, 9.598563648E+04
      3103,-5.105344414E-03, 1.090927474E-01, 7.224244995E-03, 9.605113503E+04
      3104,-4.920162444E-03, 1.091613210E-01, 7.490987071E-03, 9.611303698E+04
      3105,-4.708363415E-03, 1.092400780E-01, 7.797379668E-03, 9.616688786E+04
      3106,-4.465926842E-03, 1.093303307E-01, 8.148506199E-03, 9.620896037E+04
      3107,-4.188558208E-03, 1.094335647E-01, 8.550133750E-03, 9.623534599E+04
      3108,-3.874377472E-03, 1.095519434E-01, 9.010849063E-03, 9.623910613E+04
      3109,-3.526454756E-03, 1.096883887E-01, 9.542492409E-03, 9.620900949E+04
      3110,-3.137311905E-03, 1.098446172E-01, 1.015161870E-02, 9.614515464E+04
      3111,-2.703327840E-03, 1.100230275E-01, 1.084768097E-02, 9.604522994E+04
      3112,-2.215157509E-03, 1.102108815E-01, 1.164102985E-02, 9.591093765E+04
      3113,-1.671174213E-03, 1.104338083E-01, 1.253771409E-02, 9.574548722E+04
      3114,-5.134908538E-03, 1.087312713E-01, 5.534833685E-03, 9.659397645E+04
      3115,-5.074128925E-03, 1.087516290E-01, 5.622835213E-03, 9.663488611E+04
      3116,-5.004039072E-03, 1.087751057E-01, 5.724319782E-03, 9.668397701E+04
      3117,-4.923246649E-03, 1.088021685E-01, 5.841307532E-03, 9.673523600E+04
      3118,-4.830159188E-03, 1.088333509E-01, 5.976104089E-03, 9.678915374E+04
      3119,-4.722966368E-03, 1.088692612E-01, 6.131340771E-03, 9.684440314E+04
      3120,-4.599605756E-03, 1.089105910E-01, 6.310007821E-03, 9.689934111E+04
      3121,-4.457880180E-03, 1.089580954E-01, 6.515384259E-03, 9.695166991E+04
      3122,-4.295710435E-03, 1.090126988E-01, 6.751638531E-03, 9.699796263E+04
      3123,-4.109036896E-03, 1.090753823E-01, 7.022724175E-03, 9.703612317E+04
      3124,-3.895666219E-03, 1.091473572E-01, 7.334239603E-03, 9.706122192E+04
      3125,-3.651530354E-03, 1.092298241E-01, 7.691251873E-03, 9.706977174E+04
      3126,-3.372485176E-03, 1.093296171E-01, 8.098297707E-03, 9.705950942E+04
      3127,-3.055757257E-03, 1.094491402E-01, 8.563488180E-03, 9.702527860E+04
      3128,-2.702486724E-03, 1.095865988E-01, 9.098960478E-03, 9.695778834E+04
      3129,-2.308668556E-03, 1.097441321E-01, 9.713112056E-03, 9.685509722E+04
      3130,-1.871030764E-03, 1.099241751E-01, 1.041555807E-02, 9.671585030E+04
      3131,-1.379576014E-03, 1.101201676E-01, 1.121495004E-02, 9.654460444E+04
      3132,-8.322190125E-04, 1.103265708E-01, 1.212473433E-02, 9.634342754E+04
      3133,-4.332493018E-03, 1.086706005E-01, 5.043756939E-03, 9.769133573E+04
      3134,-4.271386813E-03, 1.086938337E-01, 5.132185644E-03, 9.772937675E+04
      3135,-4.200840132E-03, 1.087188644E-01, 5.234540791E-03, 9.777210887E+04
      3136,-4.119456865E-03, 1.087462173E-01, 5.352852478E-03, 9.781499414E+04
      3137,-4.025696492E-03, 1.087777309E-01, 5.489161044E-03, 9.785767539E+04
      3138,-3.917738143E-03, 1.088140191E-01, 5.646123527E-03, 9.789820846E+04
      3139,-3.793506843E-03, 1.088557797E-01, 5.826758470E-03, 9.793428368E+04
